Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page,Title_norm,Brand_norm,EmbedText,ProductId,VariantId,VariantText,DealScore,DealNotes
FIFA 16,16.45,No brand,0,https://www.vinted.it/items/8274519576-fifa-16?referrer=catalog,0,8274519576,Sold,27/02/2026 19:31:57,,https://images1.vinted.net/t/05_00e21_NoAfe1Sc1Xuoa5yWtHWZMJgc/310x430/1772213784.webp?s=bc1626de1078ac2f7b0cfae51850600524fbbf3d,1,2,fifa 16,no brand,fifa 16 | no brand | 0,30,94,fifa 16,,new_variant_created
Persona 5 Tactica PS4 Neuf,16.45,No brand,0,https://www.vinted.it/items/8279867378-persona-5-tactica-ps4-neuf?referrer=catalog,0,8279867378,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01aa2_FZMsPduULTeQgePVbNkpub7Y/310x430/1772285032.webp?s=b714ca01cd93a6e74840c58b4d1e480c8a1ae2b1,1,7,persona 5 tactica ps4 neuf,no brand,persona 5 tactica ps4 neuf | no brand | 0,62,115,persona tactica ps4 neuf,0.0,
Analogici cromati rosso PS4-PS5,3.85,Sony,0,https://www.vinted.it/items/8279869091-analogici-cromati-rosso-ps4-ps5?referrer=catalog,1,8279869091,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_02140_N9mXnbHbh8WS6Jk6DCkqhXoD/310x430/1772285041.webp?s=8a03cb33decb3c423c53d510a79ceeb22d2010fc,1,7,analogici cromati rosso ps4 ps5,sony,analogici cromati rosso ps4 ps5 | sony | 0,89,107,analogici cromati rosso ps4 ps5,0.48925304412841797,very_low_vs_variant_median
Watch Dogs Legion,11.2,No brand,0,https://www.vinted.it/items/8279868339-watch-dogs-legion?referrer=catalog,0,8279868339,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_01019_XAjUzF2pu1MLy8XHMWAVrXs2/310x430/1772285037.webp?s=14b5a366ded8849cfd67045ca3ac5d97fcb44e8f,1,7,watch dogs legion,no brand,watch dogs legion | no brand | 0,-1,-1,,,unassigned_product
nioh 2 playstation 4,8.05,No brand,0,https://www.vinted.it/items/8279866284-nioh-2-playstation-4?referrer=catalog,7,8279866284,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/04_016a3_Pr8LJd8Y2EpKLqS3R2bvArTh/310x430/1772285026.webp?s=43d7e761d5f72e1d9c81ce3ee34e8664f15b251c,1,7,nioh 2 playstation 4,no brand,nioh 2 playstation 4 | no brand | 0,-1,-1,,,unassigned_product
Fast & Furious Crossroads,14.35,No brand,0,https://www.vinted.it/items/8279862154-fast-furious-crossroads?referrer=catalog,0,8279862154,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_015cc_KiS3yZ32i7oe312vSTJVigSf/310x430/1772285004.webp?s=c7a034164395dc495f19e863efbb97f646754638,1,7,fast furious crossroads,no brand,fast furious crossroads | no brand | 0,-1,-1,,,unassigned_product
Jogo Eafc26 para a PS4,47.95,No brand,0,https://www.vinted.it/items/8279858908-jogo-eafc26-para-a-ps4?referrer=catalog,2,8279858908,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01b78_5k8PwnTgLp368nN2EFJSoi6a/310x430/1772284986.webp?s=311d3f18a38a7c3fb6a0acf4486de49088452c3f,1,7,jogo eafc26 para a ps4,no brand,jogo eafc26 para a ps4 | no brand | 0,64,96,jogo eafc26 para ps4,-3.4848692417144775,
Juego Stars Wars Lego PS4 + pelicula,16.45,No brand,0,https://www.vinted.it/items/8279861515-juego-stars-wars-lego-ps4-pelicula?referrer=catalog,0,8279861515,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/03_00dc1_EjHW1YYFUzFMa8nmA5W2cWTn/310x430/1772285001.webp?s=6c35e42b483438c335b1ca96afcf9161471d53bf,1,7,juego stars wars lego ps4 pelicula,no brand,juego stars wars lego ps4 pelicula | no brand | 0,40,162,juego stars wars lego ps4 pelicula,-0.97426438331604,
Away - The Survival Series,41.65,No brand,0,https://www.vinted.it/items/8279857305-away-the-survival-series?referrer=catalog,0,8279857305,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_00100_nMW5qCxwzsW8jaoceY3tZkqx/310x430/1772284977.webp?s=4b129d9fa8dcba4358a51fc01a7a55a8b9925568,1,7,away the survival series,no brand,away the survival series | no brand | 0,-1,-1,,,unassigned_product
PSP Carte Mémoire 64G Kodak + 3000 Jeux | CFW ARK-4,42.7,No brand,0,https://www.vinted.it/items/8279856696-psp-carte-memoire-64g-kodak-3000-jeux-cfw-ark-4?referrer=catalog,6,8279856696,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/01_01afe_dkH144HKfe5fFVTAVPWsmkmv/310x430/1772284974.webp?s=5d99d185644dc738e1ea587dec080790ac973fce,1,7,psp carte memoire 64g kodak 3000 jeux cfw ark 4,no brand,psp carte memoire 64g kodak 3000 jeux cfw ark 4 | no brand | 0,-1,-1,,,unassigned_product
PS4 Kingdom Come Deliverance Royal Edition,16.45,No brand,0,https://www.vinted.it/items/8279854468-ps4-kingdom-come-deliverance-royal-edition?referrer=catalog,0,8279854468,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01899_Uxqss6tH2MKdYW922NgbUmRN/310x430/1772284962.webp?s=f14f16b87834083ba7f5881401faa66c6a579433,1,7,ps4 kingdom come deliverance royal edition,no brand,ps4 kingdom come deliverance royal edition | no brand | 0,65,68,,0.0,
The Crew Ultimate Edition PS4,16.45,No brand,0,https://www.vinted.it/items/8279852264-the-crew-ultimate-edition-ps4?referrer=catalog,0,8279852264,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_0022d_p5Bi8SJiUn2ehBvb2S6XYs1K/310x430/1772284950.webp?s=787f619d930e73a9131ffaf0cd62f7d93b7198ed,1,7,the crew ultimate edition ps4,no brand,the crew ultimate edition ps4 | no brand | 0,62,115,the crew ultimate edition ps4,0.0,
Star Wars Battlefront,11.2,No brand,0,https://www.vinted.it/items/8279851616-star-wars-battlefront?referrer=catalog,0,8279851616,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00ae4_q9XDLMKZPuQHG4oCuhtYVBqP/310x430/1772284946.webp?s=3ec1eee761ed79bff51739ab9705e04fb705d93c,1,7,star wars battlefront,no brand,star wars battlefront | no brand | 0,-1,-1,,,unassigned_product
sekiro shadows die twice ps4,45.85,No brand,0,https://www.vinted.it/items/8279845426-sekiro-shadows-die-twice-ps4?referrer=catalog,15,8279845426,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/04_01b18_F4TCGRBARYLveK5i3p6A2Ytw/310x430/1772284912.webp?s=982b0cad507dde218ca53f22892b8a423970bb00,1,7,sekiro shadows die twice ps4,no brand,sekiro shadows die twice ps4 | no brand | 0,-1,-1,,,unassigned_product
Manette PS4 état neuf jamais utilisé,21.7,No brand,0,https://www.vinted.it/items/8279845731-manette-ps4-etat-neuf-jamais-utilise?referrer=catalog,12,8279845731,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00f38_Wj9TmmjTzMbd5Rf6Xtdy7SEw/310x430/1772284914.webp?s=319dceda138a827cc82cf6a867a81b57efea3c7d,1,7,manette ps4 etat neuf jamais utilise,no brand,manette ps4 etat neuf jamais utilise | no brand | 0,53,159,manette ps4 etat neuf jamais utilise,0.0,
Jeu PS4 Shenmue 3 Neuf Blister Pal Fr,13.3,No brand,0,https://www.vinted.it/items/8279842809-jeu-ps4-shenmue-3-neuf-blister-pal-fr?referrer=catalog,3,8279842809,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/04_0100a_rAaW2BcMEwmBa3pXgtsBDn5b/310x430/1772284898.webp?s=46f215a465fee834098fd8fe4112dd7f4e1d627b,1,7,jeu ps4 shenmue 3 neuf blister pal fr,no brand,jeu ps4 shenmue 3 neuf blister pal fr | no brand | 0,54,160,jeu ps4 shenmue neuf blister pal fr,0.4290087819099426,
Persona 5 Tactica - PS4,37.45,No brand,0,https://www.vinted.it/items/8279838213-persona-5-tactica-ps4?referrer=catalog,0,8279838213,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/01_00b31_TqTx8vDhBzkQnnaCDhzn5wMu/310x430/1772284872.webp?s=b01158bcef11a313332b9a8d21da6dfd9599bc29,1,7,persona 5 tactica ps4,no brand,persona 5 tactica ps4 | no brand | 0,62,115,persona tactica ps4,-2.697962760925293,
Need for Speed Heat,11.2,No brand,0,https://www.vinted.it/items/8279837575-need-for-speed-heat?referrer=catalog,1,8279837575,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_00459_Lr7fXL838zJPf7Y19LAeXQzo/310x430/1772284869.webp?s=b7b385ad6a5afec2b6e56804e0088453404e1fea,1,7,need for speed heat,no brand,need for speed heat | no brand | 0,57,121,need for speed heat,-0.6744905710220337,
Dragon ball the Breakers,11.2,No brand,0,https://www.vinted.it/items/8279831715-dragon-ball-the-breakers?referrer=catalog,0,8279831715,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00771_eapvesDnqn8yWP36wRQUnMtV/310x430/1772284837.webp?s=19d369e6e027d679ae5e7ae31111ea432603a840,1,7,dragon ball the breakers,no brand,dragon ball the breakers | no brand | 0,-1,-1,,,unassigned_product
bloodborne ps4,11.2,No brand,0,https://www.vinted.it/items/8279829031-bloodborne-ps4?referrer=catalog,4,8279829031,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00436_eCDpDj3pL27Se2MRTdT5AQcL/310x430/1772284822.webp?s=a52648579e7d8e68005dd4dbdeda0a042abd4e18,1,7,bloodborne ps4,no brand,bloodborne ps4 | no brand | 0,10,141,bloodborne ps4,0.0,
Final fantasy XV édition day one ps4,4.9,No brand,0,https://www.vinted.it/items/8279820776-final-fantasy-xv-edition-day-one-ps4?referrer=catalog,0,8279820776,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/01_02614_gzGmdemmsQTkrN4D7NdBznAp/310x430/1772284777.webp?s=986ae6cb8a671612b9f6076ca56b9ff32717f1d5,1,7,final fantasy xv edition day one ps4,no brand,final fantasy xv edition day one ps4 | no brand | 0,2,95,final fantasy xv edition day one ps4,0.2929995656013489,very_low_vs_variant_median
Blind Men - Ps4 - Red Art Games,21.7,No brand,0,https://www.vinted.it/items/8279801696-blind-men-ps4-red-art-games?referrer=catalog,3,8279801696,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_00c85_ekxChbTjXsWu8FuuLP9AYcBn/310x430/1772284672.webp?s=4612f1fc95bf41055879b20a09fddd35474dc7bf,1,7,blind men ps4 red art games,no brand,blind men ps4 red art games | no brand | 0,-1,-1,,,unassigned_product
Rainbow Six Siege,11.2,No brand,0,https://www.vinted.it/items/8279798794-rainbow-six-siege?referrer=catalog,0,8279798794,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_018d0_gAkoXa39ykCcZ46rZCLUxRtD/310x430/1772284656.webp?s=25be5273d4ab52c5743e30d17be4fef736fd6a03,1,7,rainbow six siege,no brand,rainbow six siege | no brand | 0,-1,-1,,,unassigned_product
Bluey Videojogo - PS4,26.95,No brand,0,https://www.vinted.it/items/8279792618-bluey-videojogo-ps4?referrer=catalog,0,8279792618,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_025a8_YDWxQLAGsHcDPLGULb9cLTyt/310x430/1772284622.webp?s=0bac5d2fabe05b25efd0621ab38ee67443964199,1,7,bluey videojogo ps4,no brand,bluey videojogo ps4 | no brand | 0,64,96,bluey videojogo ps4,-1.2365665435791016,
Fc25 per Ps5,14.34,No brand,0,https://www.vinted.it/items/8279791789-fc25-per-ps5?referrer=catalog,2,8279791789,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01626_xxgcvPX862Rqd23MdS3nrru8/310x430/1772284617.webp?s=f734c4134a3f8f325a097bc88fa4908e65afc4ed,1,7,fc25 per ps5,no brand,fc25 per ps5 | no brand | 0,7,130,fc25 per ps5,-0.08700531721115112,
doom eternal ps4,8.05,No brand,0,https://www.vinted.it/items/8279786429-doom-eternal-ps4?referrer=catalog,8,8279786429,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_010d3_8unvBNd5Bs6cmNF3hwDNJGnc/310x430/1772284587.webp?s=beaf94de4672000d51b924e78da153cda490165c,1,7,doom eternal ps4,no brand,doom eternal ps4 | no brand | 0,62,115,doom eternal ps4,1.079185128211975,
Pantsu Hunter - Ps4 - Red Art Games,26.95,No brand,0,https://www.vinted.it/items/8279783724-pantsu-hunter-ps4-red-art-games?referrer=catalog,10,8279783724,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00c59_rQLw3tzuigbMFzj1dE88EZeq/310x430/1772284572.webp?s=8ae120acf930aca932d0226470766f1bf7e60fd9,1,7,pantsu hunter ps4 red art games,no brand,pantsu hunter ps4 red art games | no brand | 0,42,133,pantsu hunter ps4 red art games,-0.390494704246521,
Jeux de ps4,11.2,No brand,0,https://www.vinted.it/items/8279774597-jeux-de-ps4?referrer=catalog,0,8279774597,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_02301_it1suYzeoepoHx7zBqUvZA5y/310x430/1772284522.webp?s=1c96ed99d0ede7b43e676b3de6e0c923e268e57d,1,7,jeux de ps4,no brand,jeux de ps4 | no brand | 0,64,96,jeux de ps4,0.4496605098247528,
borderlands 3 playstation 4,5.95,No brand,0,https://www.vinted.it/items/8279770402-borderlands-3-playstation-4?referrer=catalog,0,8279770402,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/01_02088_aeaceoJsFZvRUitcTDFvcVW3/310x430/1772284499.webp?s=d2537615782d3bfc2451ef801dcb858ccc439a76,1,7,borderlands 3 playstation 4,no brand,borderlands 3 playstation 4 | no brand | 0,47,98,borderlands playstation,0.6744906902313232,
bioshock the collection pack ps4,18.55,No brand,0,https://www.vinted.it/items/8279754319-bioshock-the-collection-pack-ps4?referrer=catalog,1,8279754319,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_007d1_7SyRDRm3uURKPSfrL1cRkKZo/310x430/1772284410.webp?s=44fff163f7fd3f4bf0b531324c9cca89d76d6cf4,1,7,bioshock the collection pack ps4,no brand,bioshock the collection pack ps4 | no brand | 0,9,161,bioshock the collection pack ps4,,
Jeux de ps5 4,16.45,No brand,0,https://www.vinted.it/items/8279749627-jeux-de-ps5-4?referrer=catalog,0,8279749627,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_021e9_nb7E59fowUaX5TJigV4X8LLC/310x430/1772284385.webp?s=8c539f44653ee938ec5769117c3d159215bc3a82,1,7,jeux de ps5 4,no brand,jeux de ps5 4 | no brand | 0,64,96,jeux de ps5,-0.11241525411605835,
Camera de Play 4,21.7,PlayStation,0,https://www.vinted.it/items/8279740716-camera-de-play-4?referrer=catalog,0,8279740716,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_023f7_L9321BDFsSn9y18HefLUpwTK/310x430/1772284337.webp?s=079921994b56c173e1dc14247cfa3d8fdbbf3754,1,7,camera de play 4,playstation,camera de play 4 | playstation | 0,-1,-1,,,unassigned_product
Call of Duty Modern Warfare 2 - Ps4 / Ps5,21.7,No brand,0,https://www.vinted.it/items/8279737273-call-of-duty-modern-warfare-2-ps4-ps5?referrer=catalog,0,8279737273,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01e83_jtn2cwW2Q2YBMkGQ8D5GZfrE/310x430/1772284425.webp?s=5badc536b12cac59abde45aad619a66c00222c73,1,7,call of duty modern warfare 2 ps4 ps5,no brand,call of duty modern warfare 2 ps4 ps5 | no brand | 0,14,139,call of duty modern warfare ps4 ps5,-0.6744905710220337,
Hogwarts Legacy Deluxe edition ps4 eng-fr,55.3,No brand,0,https://www.vinted.it/items/8279736662-hogwarts-legacy-deluxe-edition-ps4-eng-fr?referrer=catalog,0,8279736662,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_005f6_z3RAM8KhAXo1am996Cr3xWmr/310x430/1772284315.webp?s=e709a0dba5ac402e0dab763e74a0df63b9409132,1,7,hogwarts legacy deluxe edition ps4 eng fr,no brand,hogwarts legacy deluxe edition ps4 eng fr | no brand | 0,-1,-1,,,unassigned_product
Jeux de ps4,11.2,No brand,0,https://www.vinted.it/items/8279733495-jeux-de-ps4?referrer=catalog,2,8279733495,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/04_00bc0_2bxkAxAqTDXKwgWLhZC3QauS/310x430/1772284298.webp?s=a26fc08d281829cc733acdaf15e2340761b53b64,1,7,jeux de ps4,no brand,jeux de ps4 | no brand | 0,64,96,jeux de ps4,0.4496605098247528,
HDD batocera,16.35,No brand,0,https://www.vinted.it/items/8279724676-hdd-batocera?referrer=catalog,2,8279724676,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01802_UX49DvSEpjQuZiDC89Vk88y1/310x430/1772284248.webp?s=9882cdf7368c4d5db9cc994771d0d4017173f996,1,7,hdd batocera,no brand,hdd batocera | no brand | 0,-1,-1,,,unassigned_product
Assassin's creed double pack PS4,30.1,No brand,0,https://www.vinted.it/items/8279722941-assassins-creed-double-pack-ps4?referrer=catalog,6,8279722941,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/03_01091_hukGy7ozbmVopCVHCtnqwJez/310x430/1772284239.webp?s=9722dd14b519b6adcd53ff3da85c3a328c53d6ce,1,7,assassin s creed double pack ps4,no brand,assassin s creed double pack ps4 | no brand | 0,8,137,assassin creed double pack ps4,-4.046944618225098,
dead cells ps4,15.4,No brand,0,https://www.vinted.it/items/8279722857-dead-cells-ps4?referrer=catalog,1,8279722857,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00f7d_G9uYaZ3de57rpbUYXNopvjVg/310x430/1772284238.webp?s=666d4ccacfecb413fde5ce7b98ad052285165b2e,1,7,dead cells ps4,no brand,dead cells ps4 | no brand | 0,-1,-1,,,unassigned_product
Jeux de ps4,13.3,No brand,0,https://www.vinted.it/items/8279719164-jeux-de-ps4?referrer=catalog,0,8279719164,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_00f62_heDgSZVmh9NSyfW1tN2wgNCY/310x430/1772284217.webp?s=367ab4f9ee2612109428fb1dc7266901d361eb88,1,7,jeux de ps4,no brand,jeux de ps4 | no brand | 0,64,96,jeux de ps4,0.22483019530773163,
Jeu PS4 Harry Potter champions de quidditch édition deluxe,5.95,No brand,0,https://www.vinted.it/items/8279713371-jeu-ps4-harry-potter-champions-de-quidditch-edition-deluxe?referrer=catalog,0,8279713371,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/03_02289_o2Gx5MJSqjYNpWGtsu3gB8ep/310x430/1772284185.webp?s=8fcda8f7ac5d1e729a4f74104132bc0aaeb9c392,1,7,jeu ps4 harry potter champions de quidditch edition deluxe,no brand,jeu ps4 harry potter champions de quidditch edition deluxe | no brand | 0,-1,-1,,,unassigned_product
Battlefield 1 Sony PlayStation 4,8.05,No brand,0,https://www.vinted.it/items/8279699479-battlefield-1-sony-playstation-4?referrer=catalog,0,8279699479,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_0062f_vQnpEBPLRErYrfpGpjywRTBX/310x430/1772284108.webp?s=ed7e4e33f8d878b855ac8da4b472cb7849c0f4aa,1,7,battlefield 1 sony playstation 4,no brand,battlefield 1 sony playstation 4 | no brand | 0,47,98,battlefield sony playstation,0.4046943485736847,
assassins creed origins ps4,5.95,No brand,0,https://www.vinted.it/items/8279697374-assassins-creed-origins-ps4?referrer=catalog,13,8279697374,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_022a2_76eLxexL42CqFJcj9wg7TMMM/310x430/1772284096.webp?s=9516a4d78a4f90e7a1259553d3f53b96715e8554,1,7,assassins creed origins ps4,no brand,assassins creed origins ps4 | no brand | 0,8,137,assassins creed origins ps4,1.1241512298583984,
Jeu ps4 Star wars neuf,32.2,No brand,0,https://www.vinted.it/items/8279688972-jeu-ps4-star-wars-neuf?referrer=catalog,0,8279688972,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_02488_oh6UQ7PC9jcCZe14SLzdWyXC/310x430/1772284049.webp?s=9cd0b7b51a81b2fc2ace8bb8d6fdd8c29642e702,1,7,jeu ps4 star wars neuf,no brand,jeu ps4 star wars neuf | no brand | 0,40,162,jeu ps4 star wars neuf,-1.7344048023223877,
Valentino Rossi the game,5.95,No brand,0,https://www.vinted.it/items/8279685312-valentino-rossi-the-game?referrer=catalog,0,8279685312,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/01_003c5_gcGZ5w3Mzyh3F28JJJXdsA24/310x430/1772284029.webp?s=5e4007c1251f8585db39ac8e423b3c6809562c03,1,7,valentino rossi the game,no brand,valentino rossi the game | no brand | 0,-1,-1,,,unassigned_product
horizon forbidden west ps4,16.45,No brand,0,https://www.vinted.it/items/8279683716-horizon-forbidden-west-ps4?referrer=catalog,7,8279683716,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01e62_wdqnHARAKCTF7A7rVhn5AoJG/310x430/1772284021.webp?s=3849f441cd9fed1f51833ef0288b170141ddc2ed,1,7,horizon forbidden west ps4,no brand,horizon forbidden west ps4 | no brand | 0,37,119,horizon forbidden west ps4,0.0,
Jumanji : Aventures Sauvages PS4,15.4,No brand,0,https://www.vinted.it/items/8279650156-jumanji-aventures-sauvages-ps4?referrer=catalog,3,8279650156,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_0245a_HPin4owKkasDvDcHtMqPy7h9/310x430/1772283834.webp?s=913e2473aefe570927dd1befe5e9f27fe15acf72,1,7,jumanji aventures sauvages ps4,no brand,jumanji aventures sauvages ps4 | no brand | 0,-1,-1,,,unassigned_product
batman arkham collection ps4,21.7,No brand,0,https://www.vinted.it/items/8279648219-batman-arkham-collection-ps4?referrer=catalog,1,8279648219,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01c18_Ta2y2Diq3iepPkVSNdvGNBxf/310x430/1772283824.webp?s=f5308c662b0579cbbdb697316cf26b9c831777cb,1,7,batman arkham collection ps4,no brand,batman arkham collection ps4 | no brand | 0,-1,-1,,,unassigned_product
Crisi ore final fantasy VII reunion,16.45,No brand,0,https://www.vinted.it/items/8279645201-crisi-ore-final-fantasy-vii-reunion?referrer=catalog,0,8279645201,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01efb_Uuoe5BKSQiSTNzVEzvHhwMs7/310x430/1772283807.webp?s=48b0a978fdbff26fa7e2872807233f308bfa0a0f,1,7,crisi ore final fantasy vii reunion,no brand,crisi ore final fantasy vii reunion | no brand | 0,-1,-1,,,unassigned_product
Desperados III PS4,16.45,No brand,0,https://www.vinted.it/items/8279643882-desperados-iii-ps4?referrer=catalog,3,8279643882,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_01661_EqJfeE6y9bRMz468p4VvVJtT/310x430/1772283799.webp?s=31a0ec04bc939b599d903025c8feaefe63525a20,1,7,desperados iii ps4,no brand,desperados iii ps4 | no brand | 0,62,115,desperados iii ps4,0.0,
Juego de ps4,13.3,No brand,0,https://www.vinted.it/items/8279638307-juego-de-ps4?referrer=catalog,0,8279638307,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/05_01af0_GaSbs6tUKcuQZ8yUck5Adoqs/310x430/1772283768.webp?s=cede4d226fdf9aa6253477adcd775ad9f7fe3064,1,7,juego de ps4,no brand,juego de ps4 | no brand | 0,64,96,juego de ps4,0.2250087559223175,
Arkanoid - Eternal Battle PS4,16.45,No brand,0,https://www.vinted.it/items/8279636106-arkanoid-eternal-battle-ps4?referrer=catalog,0,8279636106,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/06_01d5f_HYLxrL66qs9CBcc42jo19mWF/310x430/1772283756.webp?s=6f474b1f168ed6dca8d3cf37af9e974e70be4470,1,7,arkanoid eternal battle ps4,no brand,arkanoid eternal battle ps4 | no brand | 0,-1,-1,,,unassigned_product
Call Of Duty Black Ops 3 PS4,8.05,No brand,0,https://www.vinted.it/items/8279631186-call-of-duty-black-ops-3-ps4?referrer=catalog,0,8279631186,Sold,28/02/2026 20:34:37,,https://images1.vinted.net/t/04_016e2_Tk1iz2hXtRkfF7WsMpSxcTaM/310x430/1772283729.webp?s=e1e5ccfaabf694227eb29b19a6f77718ad99e1d2,1,7,call of duty black ops 3 ps4,no brand,call of duty black ops 3 ps4 | no brand | 0,15,100,call of duty black ops ps4,0.6744906902313232,
